#------------------------
#   k         chi         dchi         e0
  24.683945      -0.65296933E-03    185.92827        19999.700
  24.689250      -0.65250838E-03    185.94869        19999.700
  24.694554      -0.65206575E-03    185.96910        19999.700
  24.699857      -0.64978158E-03    185.98952        19999.700
  24.705158      -0.64937546E-03    186.00994        19999.700
  24.710458      -0.64898774E-03    186.03037        19999.700
  24.715757      -0.64675793E-03    186.05079        19999.700
  24.721055      -0.64640685E-03    186.07121        19999.700
  24.726352      -0.64421330E-03    186.09164        19999.700
  24.731648      -0.64389894E-03    186.11206        19999.700
  24.736943      -0.64174176E-03    186.13249        19999.700
  24.742236      -0.64146421E-03    186.15292        19999.700
  24.747528      -0.63934346E-03    186.17334        19999.700
  24.752820      -0.63910281E-03    186.19377        19999.700
  24.758110      -0.63888073E-03    186.21421        19999.700
  24.763399      -0.63681490E-03    186.23464        19999.700
  24.768687      -0.63662984E-03    186.25507        19999.700
  24.773973      -0.63460067E-03    186.27550        19999.700
  24.779259      -0.63445271E-03    186.29594        19999.700
  24.784543      -0.63246027E-03    186.31637        19999.700
  24.789827      -0.63234949E-03    186.33681        19999.700
  24.795109      -0.63039387E-03    186.35725        19999.700
  24.800390      -0.63032036E-03    186.37769        19999.700
  24.805670      -0.62840164E-03    186.39813        19999.700
  24.810949      -0.62836549E-03    186.41857        19999.700
  24.816226      -0.62648376E-03    186.43901        19999.700
  24.821503      -0.62648504E-03    186.45945        19999.700
  24.826778      -0.62464038E-03    186.47990        19999.700
  24.832053      -0.62467919E-03    186.50034        19999.700
  24.837326      -0.62287168E-03    186.52079        19999.700
  24.842598      -0.62108268E-03    186.54123        19999.700
  24.847869      -0.62117782E-03    186.56168        19999.700
  24.853139      -0.61942610E-03    186.58213        19999.700
  24.858407      -0.61955898E-03    186.60258        19999.700
  24.863675      -0.61784463E-03    186.62303        19999.700
  24.868942      -0.61801532E-03    186.64348        19999.700
  24.874207      -0.61633842E-03    186.66393        19999.700
  24.879471      -0.61468017E-03    186.68438        19999.700
  24.884734      -0.61490765E-03    186.70484        19999.700
  24.889996      -0.61328697E-03    186.72529        19999.700
  24.895257      -0.61168502E-03    186.74575        19999.700
  24.900517      -0.61196947E-03    186.76621        19999.700
  24.905776      -0.61040522E-03    186.78666        19999.700
  24.911033      -0.61072782E-03    186.80712        19999.700
  24.916290      -0.60920136E-03    186.82758        19999.700
  24.921545      -0.60769372E-03    186.84804        19999.700
  24.926800      -0.60807361E-03    186.86850        19999.700
  24.932053      -0.60660389E-03    186.88896        19999.700
  24.937305      -0.60328396E-03    186.90943        19999.700
  24.942556      -0.59811323E-03    186.92989        19999.700
  24.947806      -0.59483011E-03    186.95036        19999.700
  24.953054      -0.59156554E-03    186.97082        19999.700
  24.958302      -0.58831953E-03    186.99129        19999.700
  24.963549      -0.58509210E-03    187.01176        19999.700
  24.968794      -0.58188328E-03    187.03222        19999.700
  24.974038      -0.57869308E-03    187.05269        19999.700
  24.979282      -0.57552153E-03    187.07316        19999.700
  24.984524      -0.57236865E-03    187.09363        19999.700
  24.989765      -0.56923446E-03    187.11411        19999.700
  24.995005      -0.56611898E-03    187.13458        19999.700
  25.000243      -0.56302224E-03    187.15505        19999.700
  25.005481      -0.55994424E-03    187.17553        19999.700
  25.010718      -0.55688502E-03    187.19600        19999.700
  25.015953      -0.55384460E-03    187.21648        19999.700
  25.021188      -0.54895063E-03    187.23695        19999.700
  25.026421      -0.54594766E-03    187.25743        19999.700
  25.031653      -0.54296355E-03    187.27791        19999.700
  25.036885      -0.53999832E-03    187.29839        19999.700
  25.042115      -0.53705199E-03    187.31887        19999.700
  25.047344      -0.53412459E-03    187.33935        19999.700
  25.052572      -0.52934254E-03    187.35983        19999.700
  25.057798      -0.52645284E-03    187.38031        19999.700
  25.063024      -0.52358213E-03    187.40080        19999.700
  25.068249      -0.52073044E-03    187.42128        19999.700
  25.073472      -0.51789777E-03    187.44177        19999.700
  25.078695      -0.51508415E-03    187.46225        19999.700
  25.083916      -0.51041478E-03    187.48274        19999.700
  25.089136      -0.50763913E-03    187.50323        19999.700
  25.094356      -0.50488260E-03    187.52371        19999.700
  25.099574      -0.50214520E-03    187.54420        19999.700
  25.104791      -0.49755131E-03    187.56469        19999.700
  25.110007      -0.49485205E-03    187.58518        19999.700
  25.115221      -0.49217199E-03    187.60567        19999.700
  25.120435      -0.48951115E-03    187.62617        19999.700
  25.125648      -0.48499309E-03    187.64666        19999.700
  25.130859      -0.48237055E-03    187.66715        19999.700
  25.136070      -0.47976731E-03    187.68765        19999.700
  25.141279      -0.47718337E-03    187.70814        19999.700
  25.146488      -0.47274148E-03    187.72864        19999.700
  25.151695      -0.47019602E-03    187.74913        19999.700
  25.156901      -0.46766993E-03    187.76963        19999.700
  25.162106      -0.46516324E-03    187.79013        19999.700
  25.167310      -0.46079785E-03    187.81062        19999.700
  25.172513      -0.45832981E-03    187.83112        19999.700
  25.177715      -0.45588123E-03    187.85162        19999.700
  25.182916      -0.45157340E-03    187.87212        19999.700
  25.188116      -0.44916360E-03    187.89263        19999.700
  25.193315      -0.44677331E-03    187.91313        19999.700
  25.198512      -0.44252324E-03    187.93363        19999.700
  25.203709      -0.44017186E-03    187.95413        19999.700
  25.208904      -0.43784008E-03    187.97464        19999.700
  25.214099      -0.43364795E-03    187.99514        19999.700
  25.219292      -0.43135520E-03    188.01565        19999.700
  25.224484      -0.42908210E-03    188.03615        19999.700
  25.229675      -0.42494811E-03    188.05666        19999.700
  25.234865      -0.42271417E-03    188.07717        19999.700
  25.240054      -0.41861898E-03    188.09768        19999.700
  25.245242      -0.41642430E-03    188.11819        19999.700
  25.250429      -0.41424938E-03    188.13870        19999.700
  25.255615      -0.41021265E-03    188.15921        19999.700
  25.260800      -0.40619532E-03    188.17972        19999.700
  25.265984      -0.40219739E-03    188.20023        19999.700
  25.271166      -0.40010112E-03    188.22074        19999.700
  25.276348      -0.39614230E-03    188.24125        19999.700
  25.281529      -0.39220296E-03    188.26177        19999.700
  25.286708      -0.38828312E-03    188.28228        19999.700
  25.291886      -0.38438281E-03    188.30280        19999.700
  25.297064      -0.38238527E-03    188.32331        19999.700
  25.302240      -0.37852428E-03    188.34383        19999.700
  25.307415      -0.37468287E-03    188.36434        19999.700
  25.312589      -0.37086107E-03    188.38486        19999.700
  25.317763      -0.36705890E-03    188.40538        19999.700
  25.322935      -0.36327639E-03    188.42590        19999.700
  25.328106      -0.36139802E-03    188.44642        19999.700
  25.333276      -0.35765508E-03    188.46694        19999.700
  25.338445      -0.35393186E-03    188.48746        19999.700
  25.343612      -0.35022839E-03    188.50798        19999.700
  25.348779      -0.34654467E-03    188.52850        19999.700
  25.353945      -0.34288074E-03    188.54902        19999.700
  25.359110      -0.34112231E-03    188.56954        19999.700
  25.364273      -0.33749822E-03    188.59007        19999.700
  25.369436      -0.33389397E-03    188.61059        19999.700
  25.374597      -0.33030960E-03    188.63111        19999.700
  25.379758      -0.32674512E-03    188.65164        19999.700
  25.384917      -0.32320055E-03    188.67216        19999.700
  25.390076      -0.31967592E-03    188.69269        19999.700
  25.395233      -0.31617125E-03    188.71322        19999.700
  25.400389      -0.31268655E-03    188.73374        19999.700
  25.405544      -0.31110941E-03    188.75427        19999.700
  25.410699      -0.30766494E-03    188.77480        19999.700
  25.415852      -0.30424052E-03    188.79533        19999.700
  25.421004      -0.30083617E-03    188.81586        19999.700
  25.426155      -0.29745191E-03    188.83639        19999.700
  25.431305      -0.29408776E-03    188.85692        19999.700
  25.436454      -0.29074374E-03    188.87745        19999.700
  25.441602      -0.28741987E-03    188.89798        19999.700
  25.446749      -0.28411618E-03    188.91851        19999.700
  25.451895      -0.28083269E-03    188.93904        19999.700
  25.457039      -0.27756941E-03    188.95958        19999.700
  25.461669      -0.28806722E-03    188.97806        19999.700
  25.466812      -0.28484388E-03    188.99859        19999.700
  25.471954      -0.28164082E-03    189.01913        19999.700
  25.477094      -0.27845808E-03    189.03966        19999.700
  25.482234      -0.27529565E-03    189.06020        19999.700
  25.487373      -0.27215358E-03    189.08073        19999.700
  25.492510      -0.26903188E-03    189.10127        19999.700
  25.497647      -0.26593057E-03    189.12180        19999.700
  25.502783      -0.26095825E-03    189.14234        19999.700
  25.507917      -0.25789759E-03    189.16288        19999.700
  25.513051      -0.25485738E-03    189.18342        19999.700
  25.518183      -0.25183766E-03    189.20396        19999.700
  25.523315      -0.24883843E-03    189.22450        19999.700
  25.528445      -0.24585974E-03    189.24503        19999.700
  25.533574      -0.24290158E-03    189.26557        19999.700
  25.538703      -0.23996400E-03    189.28611        19999.700
  25.543830      -0.23704701E-03    189.30666        19999.700
  25.548956      -0.23415063E-03    189.32720        19999.700
  25.554082      -0.23127488E-03    189.34774        19999.700
  25.559206      -0.22652611E-03    189.36828        19999.700
  25.564329      -0.22369149E-03    189.38882        19999.700
  25.569451      -0.22087758E-03    189.40937        19999.700
  25.574572      -0.21808438E-03    189.42991        19999.700
  25.579693      -0.21341743E-03    189.45045        19999.700
  25.584812      -0.20877083E-03    189.47100        19999.700
  25.589930      -0.20414461E-03    189.49154        19999.700
  25.595047      -0.19953879E-03    189.51209        19999.700
  25.600163      -0.19684872E-03    189.53263        19999.700
  25.605278      -0.19228397E-03    189.55318        19999.700
  25.610392      -0.18773968E-03    189.57372        19999.700
  25.615505      -0.18321588E-03    189.59427        19999.700
  25.620617      -0.17871260E-03    189.61482        19999.700
  25.625728      -0.17422984E-03    189.63537        19999.700
  25.630838      -0.17166420E-03    189.65591        19999.700
  25.635947      -0.16722279E-03    189.67646        19999.700
  25.641054      -0.16280197E-03    189.69701        19999.700
  25.646161      -0.15840177E-03    189.71756        19999.700
  25.651267      -0.15402221E-03    189.73811        19999.700
  25.656372      -0.14966332E-03    189.75866        19999.700
  25.661476      -0.14532511E-03    189.77921        19999.700
  25.666579      -0.14100762E-03    189.79976        19999.700
  25.671680      -0.13671085E-03    189.82031        19999.700
  25.676781      -0.13243484E-03    189.84086        19999.700
  25.681881      -0.13007822E-03    189.86141        19999.700
  25.686980      -0.12394517E-03    189.88196        19999.700
  25.692077      -0.12163058E-03    189.90251        19999.700
  25.697174      -0.11553877E-03    189.92307        19999.700
  25.702270      -0.11136686E-03    189.94362        19999.700
  25.707365      -0.10721584E-03    189.96417        19999.700
  25.712458      -0.10498557E-03    189.98472        19999.700
  25.717551      -0.10087659E-03    190.00528        19999.700
  25.722643      -0.96788563E-04    190.02583        19999.700
  25.727733      -0.92721512E-04    190.04638        19999.700
  25.732823      -0.88675458E-04    190.06694        19999.700
  25.737912      -0.84650425E-04    190.08749        19999.700
  25.742999      -0.80646433E-04    190.10805        19999.700
  25.748086      -0.76663506E-04    190.12860        19999.700
  25.753172      -0.72701665E-04    190.14916        19999.700
  25.758256      -0.68760934E-04    190.16971        19999.700
  25.763340      -0.62939431E-04    190.19027        19999.700
  25.768422      -0.60942887E-04    190.21083        19999.700
  25.773504      -0.55163302E-04    190.23138        19999.700
  25.778585      -0.51307023E-04    190.25194        19999.700
  25.783664      -0.47471965E-04    190.27250        19999.700
  25.788743      -0.43658150E-04    190.29305        19999.700
  25.793821      -0.39865599E-04    190.31361        19999.700
  25.798897      -0.36094336E-04    190.33417        19999.700
  25.803973      -0.32344383E-04    190.35473        19999.700
  25.809047      -0.28615762E-04    190.37528        19999.700
  25.814121      -0.24908495E-04    190.39584        19999.700
  25.819194      -0.21222605E-04    190.41640        19999.700
  25.824265      -0.17558115E-04    190.43696        19999.700
  25.829336      -0.12010470E-04    190.45752        19999.700
  25.834406      -0.83886390E-05    190.47808        19999.700
  25.839474      -0.47882743E-05    190.49864        19999.700
  25.844542      -0.12093982E-05    190.51920        19999.700
  25.849609       0.23479667E-05    190.53976        19999.700
  25.854674       0.58837982E-05    190.56032        19999.700
  25.859739       0.93980738E-05    190.58088        19999.700
  25.864803       0.14796785E-04    190.60144        19999.700
  25.869865       0.18268088E-04    190.62200        19999.700
  25.874927       0.21717767E-04    190.64256        19999.700
  25.879988       0.25145800E-04    190.66312        19999.700
  25.885047       0.28552165E-04    190.68368        19999.700
  25.890106       0.31936840E-04    190.70424        19999.700
  25.895164       0.33392553E-04    190.72480        19999.700
  25.900221       0.36733574E-04    190.74536        19999.700
  25.905276       0.40052837E-04    190.76593        19999.700
  25.910331       0.41442454E-04    190.78649        19999.700
  25.915385       0.44717928E-04    190.80705        19999.700
  25.920438       0.46063300E-04    190.82761        19999.700
  25.925490       0.49294894E-04    190.84817        19999.700
  25.930541       0.52504619E-04    190.86874        19999.700
  25.935590       0.53783557E-04    190.88930        19999.700
  25.940639       0.56949267E-04    190.90986        19999.700
  25.945687       0.58183735E-04    190.93042        19999.700
  25.950734       0.61305341E-04    190.95099        19999.700
  25.955780       0.64404964E-04    190.97155        19999.700
  25.960825       0.65572660E-04    190.99211        19999.700
  25.965869       0.68628043E-04    191.01267        19999.700
  25.970912       0.69751043E-04    191.03324        19999.700
  25.975954       0.72762097E-04    191.05380        19999.700
  25.980995       0.75751054E-04    191.07436        19999.700
  25.986035       0.76806944E-04    191.09493        19999.700
  25.991074       0.79751436E-04    191.11549        19999.700
  25.996112       0.80762404E-04    191.13605        19999.700
  26.001149       0.83662340E-04    191.15662        19999.700
  26.006186       0.86540067E-04    191.17718        19999.700
  26.011221       0.89395563E-04    191.19774        19999.700
  26.016255       0.90316622E-04    191.21831        19999.700
  26.021288       0.93127381E-04    191.23887        19999.700
  26.026320       0.95915840E-04    191.25944        19999.700
  26.031352       0.96769178E-04    191.28000        19999.700
  26.036382       0.99512765E-04    191.30056        19999.700
  26.041411       0.10223398E-03    191.32113        19999.700
  26.046440       0.10301940E-03    191.34169        19999.700
  26.051467       0.10569561E-03    191.36226        19999.700
  26.056494       0.10834938E-03    191.38282        19999.700
  26.061519       0.11098070E-03    191.40338        19999.700
  26.066543       0.11167530E-03    191.42395        19999.700
  26.071567       0.11426142E-03    191.44451        19999.700
  26.076590       0.11682502E-03    191.46507        19999.700
  26.081611       0.11936608E-03    191.48564        19999.700
  26.086632       0.11996949E-03    191.50620        19999.700
  26.091651       0.12246517E-03    191.52677        19999.700
  26.096670       0.12493824E-03    191.54733        19999.700
  26.101688       0.12738866E-03    191.56789        19999.700
  26.106705       0.12981642E-03    191.58846        19999.700
  26.111720       0.13030540E-03    191.60902        19999.700
  26.116735       0.13268756E-03    191.62959        19999.700
  26.121749       0.13504699E-03    191.65015        19999.700
  26.126762       0.13738367E-03    191.67071        19999.700
  26.131774       0.13969757E-03    191.69128        19999.700
  26.136785       0.14198867E-03    191.71184        19999.700
  26.141795       0.14233962E-03    191.73240        19999.700
  26.146804       0.14458485E-03    191.75297        19999.700
  26.151812       0.14680720E-03    191.77353        19999.700
  26.156819       0.14900667E-03    191.79410        19999.700
  26.161825       0.15118323E-03    191.81466        19999.700
  26.166831       0.15333685E-03    191.83522        19999.700
  26.171835       0.15354895E-03    191.85578        19999.700
  26.176838       0.15565642E-03    191.87635        19999.700
  26.181841       0.15774089E-03    191.89691        19999.700
  26.186842       0.15980233E-03    191.91747        19999.700
  26.191842       0.16184071E-03    191.93804        19999.700
  26.196842       0.16385603E-03    191.95860        19999.700
  26.201840       0.16584825E-03    191.97916        19999.700
  26.206838       0.16589735E-03    191.99972        19999.700
  26.211835       0.16784310E-03    192.02029        19999.700
  26.216830       0.16784528E-03    192.04085        19999.700
  26.221825       0.16974448E-03    192.06141        19999.700
  26.226819       0.16969964E-03    192.08197        19999.700
  26.231812       0.17155218E-03    192.10253        19999.700
  26.236804       0.17338147E-03    192.12310        19999.700
  26.241794       0.17326604E-03    192.14366        19999.700
  26.246784       0.17504854E-03    192.16422        19999.700
  26.251773       0.17680771E-03    192.18478        19999.700
  26.256762       0.17662148E-03    192.20534        19999.700
  26.261749       0.17833373E-03    192.22590        19999.700
  26.266735       0.18002259E-03    192.24646        19999.700
  26.271720       0.17976535E-03    192.26702        19999.700
  26.276704       0.18140714E-03    192.28758        19999.700
  26.281688       0.18302547E-03    192.30814        19999.700
  26.286670       0.18269702E-03    192.32870        19999.700
  26.291652       0.18426815E-03    192.34926        19999.700
  26.296632       0.18581574E-03    192.36982        19999.700
  26.301612       0.18541588E-03    192.39038        19999.700
  26.306590       0.18691613E-03    192.41094        19999.700
  26.311568       0.18839279E-03    192.43150        19999.700
  26.316545       0.18984582E-03    192.45206        19999.700
  26.321521       0.18935047E-03    192.47262        19999.700
  26.326495       0.19075598E-03    192.49318        19999.700
  26.331469       0.19213779E-03    192.51374        19999.700
  26.336442       0.19349589E-03    192.53429        19999.700
  26.341414       0.19290469E-03    192.55485        19999.700
  26.346386       0.19421508E-03    192.57541        19999.700
  26.351356       0.19550168E-03    192.59597        19999.700
  26.356325       0.19676448E-03    192.61652        19999.700
  26.361293       0.19607707E-03    192.63708        19999.700
  26.366261       0.19729197E-03    192.65764        19999.700
  26.371227       0.19848299E-03    192.67819        19999.700
  26.376193       0.19965011E-03    192.69875        19999.700
  26.381157       0.20079331E-03    192.71930        19999.700
  26.386121       0.19998516E-03    192.73986        19999.700
  26.391083       0.20108023E-03    192.76041        19999.700
  26.396045       0.20215131E-03    192.78097        19999.700
  26.401006       0.20319837E-03    192.80152        19999.700
  26.405966       0.20422140E-03    192.82208        19999.700
  26.410925       0.20522036E-03    192.84263        19999.700
  26.415883       0.20426660E-03    192.86318        19999.700
  26.420840       0.20521715E-03    192.88374        19999.700
  26.425796       0.20614358E-03    192.90429        19999.700
  26.430751       0.20704585E-03    192.92484        19999.700
  26.435706       0.20792394E-03    192.94540        19999.700
  26.440659       0.20877783E-03    192.96595        19999.700
  26.445612       0.20960749E-03    192.98650        19999.700
  26.450563       0.20848283E-03    193.00705        19999.700
  26.455514       0.20926377E-03    193.02760        19999.700
  26.460463       0.21002041E-03    193.04815        19999.700
  26.465412       0.21075274E-03    193.06870        19999.700
  26.470360       0.21146072E-03    193.08925        19999.700
  26.475307       0.21214434E-03    193.10980        19999.700
  26.480253       0.21280356E-03    193.13035        19999.700
  26.485198       0.21343838E-03    193.15090        19999.700
  26.490142       0.21404877E-03    193.17145        19999.700
  26.495085       0.21463469E-03    193.19200        19999.700
  26.500027       0.21519614E-03    193.21254        19999.700
  26.504969       0.21573308E-03    193.23309        19999.700
  26.509909       0.21624549E-03    193.25364        19999.700
  26.514849       0.21673335E-03    193.27419        19999.700
  26.519787       0.21719664E-03    193.29473        19999.700
  26.524725       0.21763533E-03    193.31528        19999.700
  26.529662       0.21804940E-03    193.33582        19999.700
  26.534598       0.21843882E-03    193.35637        19999.700
  26.539533       0.21880358E-03    193.37691        19999.700
  26.544467       0.21914364E-03    193.39746        19999.700
  26.549400       0.21945900E-03    193.41800        19999.700
  26.554332       0.21974961E-03    193.43854        19999.700
  26.559263       0.22001547E-03    193.45909        19999.700
  26.564193       0.22025654E-03    193.47963        19999.700
  26.569123       0.22047280E-03    193.50017        19999.700
  26.574051       0.22066423E-03    193.52071        19999.700
  26.578979       0.22083081E-03    193.54125        19999.700
  26.583906       0.22097251E-03    193.56179        19999.700
  26.588831       0.22108931E-03    193.58233        19999.700
  26.593756       0.22118118E-03    193.60287        19999.700
  26.598680       0.22124811E-03    193.62341        19999.700
  26.603603       0.22129007E-03    193.64395        19999.700
  26.608525       0.22130703E-03    193.66449        19999.700
  26.613447       0.22129897E-03    193.68503        19999.700
  26.618367       0.22126587E-03    193.70556        19999.700
  26.623286       0.22120771E-03    193.72610        19999.700
  26.628205       0.22306193E-03    193.74664        19999.700
  26.633122       0.22295377E-03    193.76717        19999.700
  26.638039       0.22282047E-03    193.78771        19999.700
  26.642955       0.22266202E-03    193.80824        19999.700
  26.647870       0.22247839E-03    193.82878        19999.700
  26.652784       0.22226955E-03    193.84931        19999.700
  26.657697       0.22203548E-03    193.86984        19999.700
  26.662609       0.22371507E-03    193.89038        19999.700
  26.667520       0.22343068E-03    193.91091        19999.700
  26.672430       0.22312099E-03    193.93144        19999.700
  26.677340       0.22278597E-03    193.95197        19999.700
  26.682248       0.22242561E-03    193.97250        19999.700
  26.687156       0.22203988E-03    193.99303        19999.700
  26.692063       0.22356890E-03    194.01356        19999.700
  26.696969       0.22313256E-03    194.03409        19999.700
  26.701873       0.22267079E-03    194.05462        19999.700
  26.706777       0.22218355E-03    194.07514        19999.700
  26.711681       0.22167082E-03    194.09567        19999.700
  26.716583       0.22307374E-03    194.11620        19999.700
  26.721484       0.22251018E-03    194.13672        19999.700
  26.726385       0.22192105E-03    194.15725        19999.700
  26.731284       0.22130634E-03    194.17777        19999.700
  26.736183       0.22260801E-03    194.19830        19999.700
  26.741080       0.22194228E-03    194.21882        19999.700
  26.745977       0.22125089E-03    194.23934        19999.700
  26.750873       0.22053382E-03    194.25987        19999.700
  26.755768       0.22173386E-03    194.28039        19999.700
  26.760662       0.22096558E-03    194.30091        19999.700
  26.765556       0.22017155E-03    194.32143        19999.700
  26.770448       0.22129517E-03    194.34195        19999.700
  26.775339       0.22044978E-03    194.36247        19999.700
  26.780230       0.21957857E-03    194.38298        19999.700
  26.785120       0.22062556E-03    194.40350        19999.700
  26.790008       0.21970285E-03    194.42402        19999.700
  26.794896       0.21875426E-03    194.44454        19999.700
  26.799783       0.21777975E-03    194.46505        19999.700
  26.804669       0.21872416E-03    194.48557        19999.700
  26.809555       0.21769796E-03    194.50608        19999.700
  26.814439       0.21859104E-03    194.52659        19999.700
  26.819322       0.21945853E-03    194.54711        19999.700
  26.824205       0.21835472E-03    194.56762        19999.700
  26.829086       0.21917074E-03    194.58813        19999.700
  26.833967       0.21996109E-03    194.60864        19999.700
  26.838847       0.21877945E-03    194.62915        19999.700
  26.843726       0.21951819E-03    194.64966        19999.700
  26.848604       0.22023119E-03    194.67017        19999.700
  26.853481       0.22091843E-03    194.69068        19999.700
  26.858358       0.21963277E-03    194.71119        19999.700
  26.863233       0.22026820E-03    194.73169        19999.700
  26.868108       0.22087780E-03    194.75220        19999.700
  26.872981       0.21951382E-03    194.77270        19999.700
  26.877854       0.22007148E-03    194.79321        19999.700
  26.882726       0.22060323E-03    194.81371        19999.700
  26.887597       0.22110905E-03    194.83421        19999.700
  26.892467       0.22158892E-03    194.85472        19999.700
  26.897337       0.22009406E-03    194.87522        19999.700
  26.902205       0.22052175E-03    194.89572        19999.700
  26.907073       0.22092342E-03    194.91622        19999.700
  26.911939       0.22129904E-03    194.93672        19999.700
  26.916805       0.21969901E-03    194.95721        19999.700
  26.921670       0.22002225E-03    194.97771        19999.700
  26.926534       0.22031938E-03    194.99821        19999.700
  26.931397       0.22059036E-03    195.01870        19999.700
  26.936259       0.22083518E-03    195.03920        19999.700
  26.941120       0.22105380E-03    195.05969        19999.700
  26.945981       0.22124621E-03    195.08019        19999.700
  26.950840       0.21946138E-03    195.10068        19999.700
  26.955699       0.21960108E-03    195.12117        19999.700
  26.960557       0.21971450E-03    195.14166        19999.700
  26.965414       0.21980161E-03    195.16215        19999.700
  26.970270       0.21986238E-03    195.18264        19999.700
  26.975125       0.21989680E-03    195.20313        19999.700
  26.979980       0.21990483E-03    195.22362        19999.700
  26.984833       0.21793402E-03    195.24410        19999.700
  26.989686       0.21788902E-03    195.26459        19999.700
  26.994538       0.21781756E-03    195.28507        19999.700
  26.999388       0.21771962E-03    195.30556        19999.700
  27.004238       0.21759519E-03    195.32604        19999.700
  27.009087       0.21744423E-03    195.34652        19999.700
  27.013936       0.21726671E-03    195.36700        19999.700
  27.018783       0.21706263E-03    195.38748        19999.700
  27.023630       0.21683195E-03    195.40796        19999.700
  27.028475       0.21657465E-03    195.42844        19999.700
  27.033320       0.21629070E-03    195.44892        19999.700
  27.038164       0.21598009E-03    195.46940        19999.700
  27.043007       0.21564278E-03    195.48987        19999.700
  27.047849       0.21332365E-03    195.51035        19999.700
  27.052690       0.21293268E-03    195.53082        19999.700
  27.057531       0.21251495E-03    195.55130        19999.700
  27.062370       0.21207042E-03    195.57177        19999.700
  27.067209       0.21159909E-03    195.59224        19999.700
  27.072047       0.21110092E-03    195.61271        19999.700
  27.076884       0.21057588E-03    195.63318        19999.700
  27.081720       0.21002397E-03    195.65365        19999.700
  27.086555       0.20944514E-03    195.67412        19999.700
  27.091390       0.20883938E-03    195.69458        19999.700
  27.096223       0.21016382E-03    195.71505        19999.700
  27.101056       0.20754697E-03    195.73551        19999.700
  27.105888       0.20881785E-03    195.75598        19999.700
  27.110719       0.20810437E-03    195.77644        19999.700
  27.115549       0.20932189E-03    195.79690        19999.700
  27.120378       0.21247099E-03    195.81736        19999.700
  27.125206       0.21363556E-03    195.83782        19999.700
  27.130034       0.21673213E-03    195.85828        19999.700
  27.134860       0.21784376E-03    195.87874        19999.700
  27.139686       0.21892882E-03    195.89920        19999.700
  27.144511       0.22194651E-03    195.91965        19999.700
  27.149335       0.22297865E-03    195.94011        19999.700
  27.154158       0.22594383E-03    195.96056        19999.700
  27.158981       0.22692305E-03    195.98101        19999.700
  27.163802       0.22787571E-03    196.00146        19999.700
  27.168623       0.23076203E-03    196.02192        19999.700
  27.173443       0.23166179E-03    196.04237        19999.700
  27.178261       0.23449562E-03    196.06282        19999.700
  27.183080       0.23534248E-03    196.08326        19999.700
  27.187897       0.23812383E-03    196.10371        19999.700
  27.192713       0.23891781E-03    196.12416        19999.700
  27.197529       0.24164669E-03    196.14460        19999.700
  27.202343       0.24238778E-03    196.16505        19999.700
  27.207157       0.24506419E-03    196.18549        19999.700
  27.211970       0.24575242E-03    196.20593        19999.700
  27.216782       0.24837637E-03    196.22637        19999.700
  27.221593       0.24901173E-03    196.24681        19999.700
  27.226404       0.25158324E-03    196.26725        19999.700
  27.231213       0.25216575E-03    196.28769        19999.700
  27.236022       0.25468481E-03    196.30813        19999.700
  27.240830       0.25521448E-03    196.32856        19999.700
  27.245637       0.25768111E-03    196.34900        19999.700
  27.250443       0.25815794E-03    196.36943        19999.700
  27.255248       0.26057215E-03    196.38987        19999.700
  27.260053       0.26099615E-03    196.41030        19999.700
  27.264856       0.26335795E-03    196.43073        19999.700
  27.269659       0.26372914E-03    196.45116        19999.700
  27.274461       0.26603853E-03    196.47159        19999.700
  27.279262       0.26832182E-03    196.49202        19999.700
  27.284062       0.26861390E-03    196.51245        19999.700
  27.288862       0.27084480E-03    196.53288        19999.700
  27.293660       0.27108408E-03    196.55330        19999.700
  27.298458       0.27326260E-03    196.57373        19999.700
  27.303255       0.27344909E-03    196.59415        19999.700
  27.308051       0.27557523E-03    196.61457        19999.700
  27.312846       0.27767530E-03    196.63499        19999.700
  27.317641       0.27778272E-03    196.65541        19999.700
  27.322434       0.27983043E-03    196.67583        19999.700
  27.327227       0.28185205E-03    196.69625        19999.700
  27.332018       0.28188044E-03    196.71667        19999.700
  27.336809       0.28384972E-03    196.73709        19999.700
  27.341600       0.28579293E-03    196.75750        19999.700
  27.346389       0.28574230E-03    196.77792        19999.700
  27.351177       0.28763317E-03    196.79833        19999.700
  27.355965       0.28949799E-03    196.81875        19999.700
  27.360752       0.28936835E-03    196.83916        19999.700
  27.365538       0.29118085E-03    196.85957        19999.700
  27.370323       0.29099849E-03    196.87998        19999.700
  27.375107       0.29275867E-03    196.90039        19999.700
  27.379890       0.29449281E-03    196.92080        19999.700
  27.384673       0.29620089E-03    196.94121        19999.700
  27.389455       0.29591332E-03    196.96161        19999.700
  27.394236       0.29756911E-03    196.98202        19999.700
  27.399016       0.29919886E-03    197.00242        19999.700
  27.403795       0.30080258E-03    197.02283        19999.700
  27.408574       0.30238026E-03    197.04323        19999.700
  27.413351       0.30393190E-03    197.06363        19999.700
  27.418128       0.30545751E-03    197.08403        19999.700
  27.422904       0.30892814E-03    197.10443        19999.700
  27.427679       0.31040190E-03    197.12483        19999.700
  27.432453       0.31184964E-03    197.14523        19999.700
  27.437227       0.31524301E-03    197.16562        19999.700
  27.441999       0.31861077E-03    197.18602        19999.700
